target_id	length	eff_length	est_counts	tpm
CG4911-PB	1350	1168.76	0	0
CG4911-PC	1353	1171.76	234	1.72056
Argk-PA	1689	1507.76	192.1	1.09771
Argk-PB	1299	1117.76	0	0
Argk-PD	1071	889.76	0	0
Argk-PC	1191	1009.76	2495.77	21.2951
Argk-PE	1128	946.76	79.1315	0.720116
Argk-PH	1071	889.76	0	0
Argk-PG	1071	889.76	0	0
CG5194-PA	909	727.76	0	0
CG5194-PB	891	709.76	0	0
smg-PB	3000	2818.76	13.4153	0.0410047
smg-PA	3000	2818.76	13.4153	0.0410047
smg-PC	3000	2818.76	13.4153	0.0410047
smg-PD	3330	3148.76	117.339	0.321067
smg-PE	3000	2818.76	13.4153	0.0410047
CG5280-PA	753	571.76	0	0
CG5644-PA	1380	1198.76	29	0.208429
CG5653-PA	1431	1249.76	0	0
ValRS-m-PA	2985	2803.76	36.5	0.112162
ValRS-m-PB	2985	2803.76	36.5	0.112162
Cpr66D-PA	813	631.76	0	0
Pex7-PA	1020	838.76	0	0
Pex7-PB	1020	838.76	0	0
CG6511-PA	3636	3454.76	117.5	0.29303
CG6511-PB	3636	3454.76	117.5	0.29303
Cp18-PA	519	338.384	6	0.152769
Cp19-PA	522	341.384	0	0
Cp16-PA	417	237.873	0	0
CG6576-PA	804	622.76	0	0
CG32024-PA	630	448.911	0	0
CG13308-PB	702	520.815	0	0
CG13309-PA	690	508.815	0	0
CG32026-PA	2160	1978.76	0	0
Mcm7-PA	2163	1981.76	0	0
TrpA1-PG	3699	3517.76	0	0
TrpA1-PH	3696	3514.76	0	0
TrpA1-PI	3594	3412.76	0	0
TrpA1-PJ	3591	3409.76	0	0
TrpA1-PK	3588	3406.76	0	0
CG13312-PA	1029	847.76	0	0
CG13311-PA	462	281.846	0	0
CG13310-PA	1206	1024.76	0	0
Acbp5-PA	249	91.7859	0	0
CG13306-PA	285	119.468	6	0.432706
Prm-PB	2640	2458.76	2692.5	9.43479
Prm-PC	1923	1741.76	0	0
Prm-PD	1923	1741.76	0	0
Prm-PA	2640	2458.76	2692.5	9.43479
Prm-PE	924	742.76	6	0.0695978
CG32022-PA	537	356.28	104	2.51498
CG32022-PB	537	356.28	104	2.51498
SrpRbeta-PA	735	553.815	633.5	9.8554
SrpRbeta-PB	735	553.815	633.5	9.8554
Arr2-PA	1206	1024.76	0	0
CG13305-PB	972	790.76	0	0
CG13305-PC	612	431.088	0	0
Cpr66Cb-PA	489	308.609	0	0
Pex2-PA	846	664.76	100	1.29607
Prim1-PA	1317	1135.76	21	0.159304
CG7083-PA	1317	1135.76	628	4.76393
ImpE1-PA	4851	4669.76	3	0.00553502
ImpE1-PB	441	261.419	0	0
ImpE1-PC	4851	4669.76	3	0.00553502
Jon66Ci-PA	783	601.76	0	0
CG7120-PF	2106	1924.76	48	0.214861
CG7120-PD	2061	1879.76	0	0
CG7120-PE	2061	1879.76	0	0
CG7120-PG	2106	1924.76	48	0.214861
CG13667-PA	1749	1567.76	74.5	0.40942
CG13667-PB	1749	1567.76	74.5	0.40942
mtrm-PA	654	472.865	6	0.109322
Cbl-PA	1347	1165.76	235.385	1.73965
Cbl-PB	2637	2455.76	7.61476	0.0267155
Gug-PA	5901	5719.76	0	0
Gug-PC	5967	5785.76	1.37537e-05	2.0481e-08
Gug-PD	5958	5776.76	71.6277	0.106829
Gug-PE	5958	5776.76	71.6277	0.106829
Gug-PF	5967	5785.76	0	0
Gug-PG	6021	5839.76	108.792	0.160507
Gug-PH	5958	5776.76	184.32	0.274903
Gug-PI	5952	5770.76	193.336	0.288651
Gug-PJ	6024	5842.76	36.2967	0.0535231
Pus7-PA	2205	2023.76	179	0.762055
CG6765-PA	2046	1864.76	3.26278	0.015075
CG6765-PB	2046	1864.76	3.26278	0.015075
CG6765-PC	1872	1690.76	2.47445	0.0126092
GstO3-PA	726	544.815	80	1.26512
foi-PA	2121	1939.76	250.5	1.11263
foi-PB	2121	1939.76	250.5	1.11263
foi-PC	2121	1939.76	250.5	1.11263
foi-PD	2121	1939.76	250.5	1.11263
ergic53-PA	1539	1357.76	3492.5	22.1618
ergic53-PB	1539	1357.76	3492.5	22.1618
rhea-PB	8511	8329.76	1039.73	1.07543
rhea-PC	6510	6328.76	90.9052	0.123755
rhea-PD	6510	6328.76	90.9052	0.123755
rhea-PE	8511	8329.76	1039.73	1.07543
rhea-PF	8511	8329.76	1039.73	1.07543
rhea-PG	8448	8266.76	3.74216e-06	3.90013e-09
rhea-PH	8070	7888.76	0	0
rhea-PI	1542	1360.76	0	0
CG6282-PA	951	769.76	0	0
CG6282-PB	951	769.76	0	0
CG6282-PC	951	769.76	0	0
CG6282-PD	1440	1258.76	511	3.4976
S-Lap1-PA	1668	1486.76	5	0.0289749
S-Lap2-PA	1659	1477.76	0	0
Cdc6-PA	1989	1807.76	157	0.748258
GAPsec-PA	1212	1030.76	225	1.88069
CG5989-PA	1311	1129.76	0	0
CG5989-PB	1305	1123.76	166.483	1.27641
CG5989-PC	1278	1096.76	429.517	3.37413
Nelf-E-PA	843	661.76	125	1.62743
CG6638-PA	1263	1081.76	129	1.02743
GstO1-PA	765	583.76	5	0.0737953
GstO2-PB	753	571.76	721.65	10.8744
GstO2-PA	756	574.76	390.35	5.85141
CG6683-PA	594	413.088	44	0.917703
ZC3H3-PA	1794	1612.76	427	2.28113
CG6983-PA	543	362.244	26.5	0.630285
CG6983-PB	543	362.244	26.5	0.630285
CG32354-PA	1989	1807.76	84	0.400342
mkg-p-PA	1980	1798.76	154.667	0.740826
mkg-p-PB	1980	1798.76	154.667	0.740826
mkg-p-PD	1980	1798.76	154.667	0.740826
Jon66Cii-PA	789	607.76	0	0
Idh-PA	1251	1069.76	4.27241e-07	3.44096e-09
Idh-PF	1251	1069.76	4.27241e-07	3.44096e-09
Idh-PB	1353	1171.76	242.381	1.78218
Idh-PC	1410	1228.76	186.913	1.31058
Idh-PD	1314	1132.76	1850.56	14.0753
Idh-PG	1353	1171.76	242.381	1.78218
Idh-PI	1353	1171.76	242.381	1.78218
Idh-PJ	1353	1171.76	242.381	1.78218
Idh-PK	1440	1258.76	0	0
CG7182-PA	1542	1360.76	293	1.85515
CG7182-PB	1542	1360.76	293	1.85515
CG33057-PA	639	457.911	43.5	0.818466
CG33057-PB	639	457.911	43.5	0.818466
fan-PA	657	475.865	4	0.0724217
Nulp1-PA	2109	1927.76	1518	6.7844
Nulp1-PB	1962	1780.76	0	0
Nulp1-PC	2109	1927.76	1518	6.7844
msk-PA	3150	2968.76	3440	9.98334
ldbr-PB	1605	1423.76	63	0.381238
Cds-PA	1344	1162.76	174.5	1.293
Cds-PB	1344	1162.76	174.5	1.293
mus301-PA	3156	2974.76	64	0.185362
Uxs-PA	1326	1144.76	231	1.73856
Atg18a-PA	1134	952.76	23.2752	0.210476
Atg18a-PB	1134	952.76	23.2752	0.210476
Atg18a-PC	1134	952.76	23.2752	0.210476
Atg18a-PG	1134	952.76	23.2752	0.210476
Atg18a-PD	1308	1126.76	569.624	4.35561
Atg18a-PE	1344	1162.76	74.2754	0.550361
Atg18a-PF	1119	937.76	0	0
MED24-PA	2982	2800.76	451	1.38737
Dhps-PA	1107	925.76	152	1.41461
Dhps-PB	231	78.8059	1	0.109329
CG13679-PB	360	184.253	0	0
CG8006-PA	1512	1330.76	0	0
CG8012-PA	249	91.7859	26	2.44056
CG8012-PB	249	91.7859	26	2.44056
CG13678-PA	387	209.476	0	0
Rab19-PA	660	478.865	163	2.9327
Rab19-PB	660	478.865	163	2.9327
CG13671-PA	2097	1915.76	617	2.77483
CG13670-PA	801	619.76	0	0
Cpsf6-PA	1959	1777.76	366.405	1.77574
Cpsf6-PB	1818	1636.76	281.595	1.48229
BI-1-PA	738	556.76	5073.89	78.5174
BI-1-PB	714	532.815	7.11154	0.114995
Gr66a-PB	1584	1402.76	2	0.012284
CG7194-PA	1041	859.76	69	0.691456
Arl5-PA	540	359.28	156	3.74097
CG7201-PA	1038	856.76	0	0
CG7201-PB	1038	856.76	0	0
cert-PA	1806	1624.76	675.348	3.58122
cert-PC	1806	1624.76	675.348	3.58122
cert-PB	990	808.76	75.3033	0.802208
CG7213-PA	1350	1168.76	0	0
CG13674-PA	414	234.968	0	0
CG13674-PB	414	234.968	0	0
tut-PA	693	511.815	0	0
CG7366-PA	1170	988.76	2	0.0174274
UbcE2M-PA	546	365.244	169.333	3.9944
UbcE2M-PB	546	365.244	169.333	3.9944
UbcE2M-PC	546	365.244	169.333	3.9944
CG7387-PA	1350	1168.76	14	0.103204
ERR-PA	1455	1273.76	0	0
ERR-PB	1491	1309.76	160.963	1.05883
mthl7-PA	1476	1294.76	0	0
mthl7-PB	1428	1246.76	0	0
Nmt-PA	1419	1237.76	229	1.59401
RecQ4-PA	4740	4558.76	36	0.0680375
CG13675-PC	456	276.097	0	0
CG13675-PD	1068	886.76	0	0
CG13676-PA	2652	2470.76	5	0.0174354
CG13676-PB	1998	1816.76	0	0
Setx-PB	5031	4849.76	72	0.12791
Setx-PC	4254	4072.76	0	0
Uba2-PA	2103	1921.76	678	3.03965
mRpL36-PA	387	209.476	69	2.83796
CG7550-PA	723	541.815	149	2.36934
CG7565-PA	3210	3028.76	1403	3.99103
bip1-PA	1260	1078.76	142.515	1.13823
bip1-PB	984	802.76	2.94769	0.0316365
CG32365-PA	1887	1705.76	797.541	4.02836
CG32365-PB	1887	1705.76	797.541	4.02836
eIF4E5-PA	699	517.815	0	0
CG8281-PA	1047	865.76	86	0.855842
CG32368-PA	267	105.418	5	0.408646
Srp9-PA	234	80.968	310	32.9868
exex-PA	1578	1396.76	23	0.141873
CG8209-PA	996	814.76	859	9.08356
nmo-PA	1245	1063.76	7.68673	0.0622573
nmo-PB	1245	1063.76	7.68673	0.0622573
nmo-PE	1293	1111.76	0	0
nmo-PC	1245	1063.76	7.68673	0.0622573
nmo-PF	1293	1111.76	0	0
nmo-PG	1293	1111.76	0	0
nmo-PH	1293	1111.76	0	0
nmo-PI	1320	1138.76	21.9398	0.165994
Pop4-PA	621	440.088	86	1.68365
HP4-PA	321	149.972	112.446	6.45987
HP4-PB	303	134.675	2.55439	0.163415
CG8042-PA	1971	1789.76	1200	5.77669
syd-PB	3585	3403.76	0	0
syd-PA	3684	3502.76	630.107	1.54987
syd-PC	3648	3466.76	88.2386	0.219294
syd-PD	3567	3385.76	0.00028179	7.17072e-07
syd-PK	3645	3463.76	1776.16	4.41802
syd-PE	3609	3427.76	264.353	0.664456
syd-PF	3645	3463.76	1776.16	4.41802
syd-PG	3618	3436.76	11.9785	0.0300293
syd-PH	3627	3445.76	0	0
syd-PI	3663	3481.76	0	0
syd-PJ	3636	3454.76	0	0
CG8111-PA	1131	949.76	372	3.3746
pbl-PA	2562	2380.76	107.988	0.390799
pbl-PB	3936	3754.76	11.5142	0.0264206
pbl-PC	2349	2167.76	73.9703	0.293994
pbl-PD	3723	3541.76	7.41741	0.0180437
pbl-PE	2703	2521.76	0	0
pbl-PF	1704	1522.76	10.1098	0.0572008
Pdp1-PF	753	571.76	0	0
Pdp1-PB	813	631.76	0	0
Pdp1-PG	855	673.76	5.51966	0.070583
Pdp1-PD	1944	1762.76	22.2954	0.108972
Pdp1-PC	1713	1531.76	32.7878	0.184423
Pdp1-PI	699	517.815	35.0742	0.583586
Pdp1-PJ	1902	1720.76	500.808	2.50751
Pdp1-PP	813	631.76	0	0
Pdp1-PK	813	631.76	0	0
Pdp1-PL	1746	1564.76	0	0
Pdp1-PM	828	646.76	0	0
Pdp1-PN	846	664.76	135.901	1.76136
Pdp1-PO	795	613.76	11.6147	0.163042
CG32369-PA	3201	3019.76	222.5	0.634819
CG32369-PC	3201	3019.76	222.5	0.634819
CG32371-PA	885	703.76	0	0
mthl6-PA	1443	1261.76	0	0
Cyp316a1-PB	1455	1273.76	1	0.00676402
CG7546-PA	3999	3817.76	0	0
CG7546-PB	3501	3319.76	895.829	2.32494
CG7546-PC	3600	3418.76	88.5156	0.223071
CG7546-PD	4041	3859.76	70.5944	0.15758
CG7546-PE	3897	3715.76	293.489	0.680513
CG7546-PF	3504	3322.76	432.456	1.12134
CG7546-PG	3540	3358.76	128.5	0.329623
CG7546-PH	3999	3817.76	18.4255	0.0415818
lqf-PE	2496	2314.76	86.2131	0.320893
lqf-PB	2475	2293.76	0	0
lqf-PA	2496	2314.76	86.2131	0.320893
lqf-PD	2475	2293.76	0	0
lqf-PC	2355	2173.76	0	0
lqf-PF	1923	1741.76	430.774	2.13085
lqf-PG	1893	1711.76	0	0
lqf-PH	2355	2173.76	0	0
lqf-PI	1914	1732.76	152.47	0.758123
lqf-PJ	2376	2194.76	38.3296	0.150466
lqf-PK	2355	2173.76	0	0
lqf-PL	1893	1711.76	0	0
frac-PD	4857	4675.76	2.72005	0.00501206
frac-PE	4857	4675.76	2.72005	0.00501206
frac-PC	4857	4675.76	2.72005	0.00501206
frac-PF	4284	4102.76	1.91993	0.00403183
frac-PG	4284	4102.76	1.91993	0.00403183
CG14838-PA	3399	3217.76	0	0
CG32373-PA	1461	1279.76	16.6667	0.112205
CG32373-PB	1461	1279.76	16.6667	0.112205
CG32373-PC	1461	1279.76	16.6667	0.112205
PGRP-SD-PA	561	380.244	0	0
Mcad-PA	1260	1078.76	2151	17.1794
CG13685-PA	750	568.76	2	0.0302966
CG13685-PB	888	706.76	0	0
CG13685-PC	750	568.76	2	0.0302966
CG13685-PD	1011	829.76	0	0
CG7409-PA	465	284.846	47	1.42161
Snmp2-PB	1533	1351.76	0	0
Snmp2-PC	1671	1489.76	0	0
Snmp2-PD	1671	1489.76	0	0
CG8492-PD	4083	3901.76	1	0.00220817
CG7457-PA	4218	4036.76	83	0.177149
CG7457-PB	4218	4036.76	83	0.177149
CG7492-PA	1722	1540.76	741	4.14358
CG7506-PA	711	529.815	349	5.67536
Urm1-PB	306	137.125	31	1.94777
CG7716-PA	2187	2005.76	0	0
CG14837-PC	2283	2101.76	2	0.00819859
CG32376-PA	876	694.76	0	0
CG32374-PA	900	718.76	0	0
CG16998-PA	777	595.76	1	0.0144618
CG7548-PA	594	413.088	0	0
CG8539-PA	1158	976.76	1.5	0.0132311
CG8539-PB	1158	976.76	1.5	0.0132311
Cyp4d8-PB	1518	1336.76	365	2.35251
CG14826-PA	660	478.865	0	0
CG14826-PC	660	478.865	0	0
Neos-PA	1116	934.76	60	0.553024
Neos-PB	1116	934.76	60	0.553024
mei-P22-PA	996	814.76	0	0
CG8607-PA	828	646.76	140	1.86499
Rint1-PA	2175	1993.76	804	3.47437
mus312-PA	3438	3256.76	0	0
mus312-PD	1542	1360.76	0	0
mus312-PE	3450	3268.76	193	0.508706
qm-PA	1017	835.76	77.0906	0.794717
qm-PB	1017	835.76	77.0906	0.794717
qm-PC	981	799.76	28.8188	0.310462
Sec63-PA	2262	2080.76	13784	57.075
akirin-PA	606	425.088	82.5	1.67212
akirin-PB	606	425.088	82.5	1.67212
akirin-PC	606	425.088	82.5	1.67212
akirin-PD	606	425.088	82.5	1.67212
akirin-PE	606	425.088	82.5	1.67212
akirin-PF	606	425.088	82.5	1.67212
smid-PA	2835	2653.76	402.014	1.30518
smid-PC	2832	2650.76	451.986	1.46909
smid-PG	2733	2551.76	0	0
smid-PH	2784	2602.76	0	0
smid-PI	2733	2551.76	0	0
CG8563-PA	1323	1141.76	0	0
CG8563-PB	1323	1141.76	0	0
CG32379-PB	1035	853.76	0	0
CG8562-PA	1275	1093.76	0	0
CG18417-PA	1284	1102.76	0	0
CG33278-PA	1197	1015.76	0	0
ppk26-PC	1794	1612.76	0	0
Tsp66A-PE	717	535.815	0	0
Tsp66A-PF	705	523.815	0	0
Tsp66A-PD	711	529.815	0	0
Tsp66A-PC	711	529.815	0	0
CG8541-PA	828	646.76	0	0
CG8543-PA	660	478.865	0	0
sphinx2-PB	762	580.76	8938.41	132.604
sphinx2-PC	762	580.76	8938.41	132.604
sphinx1-PB	762	580.76	3669.17	54.4332
CG14835-PA	459	278.93	0	0
Rac2-PA	579	398.129	65.5	1.41746
Rac2-PB	579	398.129	65.5	1.41746
CG8560-PA	1257	1075.76	0	0
CG8560-PB	1257	1075.76	0	0
CG8564-PA	1515	1333.76	0	0
CG8564-PC	1563	1381.76	0	0
SMSr-PA	1803	1621.76	312	1.65753
Sh3beta-PA	477	296.7	365.807	10.6225
Sh3beta-PB	477	296.7	365.807	10.6225
Sh3beta-PC	441	261.419	3.56642	0.11754
Sh3beta-PD	651	469.865	46.5002	0.852656
Sh3beta-PE	1458	1276.76	88.3189	0.595987
pst-PE	2049	1867.76	314.41	1.45033
pst-PF	2124	1942.76	9.1799	0.0407109
pst-PG	2049	1867.76	314.41	1.45033
CTCF-PA	2457	2275.76	420.78	1.59302
Srp19-PA	483	302.609	920	26.1938
CG14834-PA	1224	1042.76	1	0.00826244
Cln7-PA	1641	1459.76	73.6667	0.434793
Cln7-PB	1641	1459.76	73.6667	0.434793
Cln7-PC	1641	1459.76	73.6667	0.434793
mrva-PA	1437	1255.76	754.5	5.17661
mrva-PB	1437	1255.76	754.5	5.17661
RhoGEF4-PA	1944	1762.76	0	0
RhoGEF4-PB	1803	1621.76	3	0.0159378
unc-13-4A-PB	4116	3934.76	2	0.0043793
unc-13-4A-PC	4116	3934.76	2	0.0043793
CG14830-PA	972	790.76	80.8622	0.881036
CG14830-PB	972	790.76	80.8622	0.881036
CG14830-PC	972	790.76	80.8622	0.881036
MED4-PA	777	595.76	113	1.63418
Cdc27-PA	2703	2521.76	180	0.61498
Cdc27-PB	2703	2521.76	180	0.61498
mRpL50-PA	570	389.129	106	2.34696
RpL18-PA	567	386.129	6963.67	155.381
RpL18-PC	567	386.129	6963.67	155.381
RpL18-PB	567	386.129	6963.67	155.381
CG14829-PB	660	478.865	0	0
CG14820-PA	1251	1069.76	0	0
tow-PC	1341	1159.76	2.5	0.0185722
tow-PD	1341	1159.76	2.5	0.0185722
tow-PE	1356	1174.76	6.49125e-07	4.76071e-09
tow-PF	1326	1144.76	0	0
tow-PG	1341	1159.76	0	0
CG9948-PA	657	475.865	17.3333	0.313827
CG9948-PB	657	475.865	17.3333	0.313827
CG9948-PC	657	475.865	17.3333	0.313827
Surf1-PA	903	721.76	119	1.42052
CG9953-PA	1527	1345.76	942	6.03081
CG14823-PA	792	610.76	0	0
CG14823-PB	351	176.321	0	0
CG14823-PD	390	212.199	0	0
Cpr65Ec-PA	384	206.56	1	0.0417105
BBS1-PA	1818	1636.76	3	0.0157917
Acbp6-PA	249	91.7859	0	0
Acbp6-PB	249	91.7859	0	0
Acbp2-PB	261	100.866	383	32.7149
Acbp2-PA	261	100.866	383	32.7149
melt-PB	2967	2785.76	0	0
melt-PC	2985	2803.76	112.236	0.344893
melt-PD	2979	2797.76	22.7637	0.0701012
CG8620-PA	300	132.061	0	0
CG8620-PB	564	383.244	0	0
Acbp4-PA	255	96.4062	0	0
msl-3-PA	1539	1357.76	226	1.4341
Cpr65Eb-PA	540	359.28	2	0.0479611
Cpr65Ea-PA	384	206.56	0	0
CG32391-PC	735	553.815	0	0
CG8641-PA	1305	1123.76	0	0
CG8641-PB	1305	1123.76	0	0
CG17744-PA	717	535.815	0	0
Galphai-PA	1068	886.76	89	0.864722
CG10063-PA	639	457.911	0	0
Mis12-PA	546	365.244	2	0.047178
CG10064-PA	2229	2047.76	1	0.0042074
CG10075-PA	780	598.76	159	2.2879
CG10077-PA	2457	2275.76	4382.3	16.5908
CG10077-PC	1419	1237.76	1799.4	12.5251
CG10077-PD	2457	2275.76	4382.3	16.5908
CG8519-PA	624	443	18	0.350075
CG8519-PB	456	276.097	0	0
Sbds-PA	759	577.76	125	1.86404
Sbds-PB	759	577.76	125	1.86404
Prat2-PB	1644	1462.76	0	0
Prat2-PA	1413	1231.76	0	0
Rsph3-PA	1236	1054.76	0	0
Rsph3-PB	1980	1798.76	0	0
Ist1-PA	1254	1072.76	418.367	3.36007
Ist1-PB	1203	1021.76	32.6131	0.275002
Ist1-PC	1191	1009.76	18.6384	0.159032
Ist1-PD	1140	958.76	13.2927	0.119453
Ist1-PE	1155	973.76	7.82288	0.0692161
Ist1-PF	984	802.76	204.266	2.19231
velo-PA	5502	5320.76	372.243	0.602761
velo-PB	2136	1954.76	518.757	2.28646
velo-PC	5502	5320.76	372.243	0.602761
velo-PD	2136	1954.76	518.757	2.28646
ple-PA	1527	1345.76	0	0
ple-PB	1740	1558.76	0	0
ple-PC	1740	1558.76	0	0
SP1173-PC	2226	2044.76	175	0.737375
SP1173-PD	2226	2044.76	175	0.737375
SP1173-PA	2226	2044.76	175	0.737375
SP1173-PB	2226	2044.76	175	0.737375
CG32395-PB	1116	934.76	0	0
eIF4E4-PA	690	508.815	0	0
Bulli-PB	1929	1747.76	277	1.3655
sfl-PA	3147	2965.76	78	0.226595
sfl-PB	3147	2965.76	78	0.226595
betaTub65B-PA	1389	1207.76	0	0
MCU-PA	1101	919.76	25.5014	0.238881
MCU-PC	1101	919.76	25.5014	0.238881
MCU-PB	1101	919.76	25.5014	0.238881
MCU-PD	1101	919.76	25.5014	0.238881
MCU-PE	858	676.76	0	0
MCU-PI	1098	916.76	0	0
MCU-PG	1332	1150.76	2.99455	0.0224202
MCU-PH	1374	1192.76	0	0
axed-PA	1614	1432.76	0.150291	0.000903756
axed-PC	1308	1126.76	0	0
axed-PD	1308	1126.76	0	0
axed-PE	1308	1126.76	0	0
axed-PF	1749	1567.76	179.85	0.988377
GluRIA-PA	2976	2794.76	0	0
zpg-PA	1104	922.76	0	0
zpg-PB	1104	922.76	0	0
ndl-PA	7851	7669.76	0	0
Vps8-PA	3690	3508.76	245	0.601596
CG10147-PA	1347	1165.76	14.5	0.107165
CG10147-PB	1347	1165.76	14.5	0.107165
Lcp65Ad-PA	327	154.903	0	0
Lcp65Ad-PB	327	154.903	0	0
Lcp65Ac-PA	330	157.382	0	0
Lcp65Ab2-PA	315	144.808	0	0
Lcp65Ab1-PA	315	144.808	0	0
Lcp65Aa-PA	309	139.698	0	0
Cpr65Az-PA	720	538.815	0	0
Prdm13-PA	1398	1216.76	5	0.0354044
CG7376-PA	3813	3631.76	70	0.166063
CG7376-PB	3813	3631.76	70	0.166063
CG7386-PA	1989	1807.76	58	0.276427
Tnpo-PA	2682	2500.76	144.25	0.496977
Tnpo-PB	2682	2500.76	144.25	0.496977
Tnpo-PC	2682	2500.76	144.25	0.496977
Tnpo-PD	2682	2500.76	144.25	0.496977
CG8219-PA	2562	2380.76	2	0.00723781
Or65a-PA	1254	1072.76	1	0.00803138
CG13300-PA	1167	985.76	29	0.253466
Ldh-PA	999	817.76	15	0.158037
Ldh-PB	999	817.76	15	0.158037
Ldh-PC	999	817.76	15	0.158037
Ldh-PD	999	817.76	15	0.158037
CG10163-PA	1137	955.76	0	0
Best2-PA	2430	2248.76	10692	40.9646
Mdr65-PA	3909	3727.76	114	0.263481
CG10226-PA	3963	3781.76	11.0578	0.0251922
CG10226-PB	3621	3439.76	37.9422	0.0950358
CG13299-PA	339	165.412	92	4.79197
LanA-PA	11139	10957.8	3223	2.53414
Sf3b6-PA	366	189.777	707	32.0973
D19A-PA	2538	2356.76	407	1.48789
D19B-PA	2325	2143.76	404	1.62367
CG10274-PB	2592	2410.76	453	1.61896
fmt-PA	2976	2794.76	262.691	0.80983
fmt-PB	2904	2722.76	85.818	0.271557
fmt-PC	2976	2794.76	262.691	0.80983
fmt-PD	2991	2809.76	178.799	0.548263
CG13297-PA	438	258.55	0	0
Acp65Aa-PA	318	147.331	0	0
Cpr65Ax2-PA	309	139.698	0	0
Cpr65Ax2-PB	309	139.698	0	0
Cpr65Aw-PA	354	178.828	0	0
Cpr65Aw-PB	261	100.866	0	0
Cpr65Av-PA	336	162.751	0	0
CG5568-PA	1638	1456.76	0	0
CG18586-PB	1638	1456.76	0	0
CG18586-PC	1611	1429.76	2	0.012052
CG13287-PA	1386	1204.76	0	0
CG13287-PB	1413	1231.76	0	0
CG5592-PA	1623	1441.76	0	0
CG32409-PA	1050	868.76	394	3.90741
CG13288-PB	753	571.76	0	0
CG13288-PC	822	640.76	53	0.712645
CG32407-PA	726	544.815	1.5	0.0237211
CG32407-PB	726	544.815	1.5	0.0237211
PVRAP-PA	1425	1243.76	0	0
yip7-PA	813	631.76	0	0
CG6462-PA	960	778.76	2	0.0221268
Jon65Aiii-PA	825	643.76	0	0
Jon65Aii-PA	780	598.76	0	0
tant-PA	900	718.76	69.5	0.833093
tant-PB	900	718.76	69.5	0.833093
CG6592-PA	1317	1135.76	0	0
CG6602-PA	1311	1129.76	9	0.0686355
CG6610-PA	276	112.154	44.6667	3.43133
CG6610-PB	276	112.154	44.6667	3.43133
CG6610-PC	276	112.154	44.6667	3.43133
ssp6-PA	2601	2419.76	2	0.00712115
ssp6-PB	2601	2419.76	2	0.00712115
CG13293-PB	1800	1618.76	0.00049151	2.61603e-06
CG13293-PC	1785	1603.76	28.9985	0.155786
CG13293-PD	1800	1618.76	0.00049151	2.61603e-06
CG13293-PE	1800	1618.76	0.00049151	2.61603e-06
loj-PD	714	532.815	866.667	14.0142
loj-PE	714	532.815	866.667	14.0142
loj-PF	714	532.815	866.667	14.0142
Ets65A-PA	1473	1291.76	1	0.00666977
Ets65A-PB	774	592.76	0	0
Ets65A-PC	1500	1318.76	0	0
Ets65A-PD	1974	1792.76	0	0
Ets65A-PE	2187	2005.76	0	0
Lcp65Ae-PA	300	132.061	0	0
Lcp65Af-PA	303	134.675	0	0
Lcp65Ag1-PA	318	147.331	0	0
Lcp65Ag2-PA	318	147.331	0	0
Cpr65Au-PA	321	149.972	0	0
Cpr65Au-PB	321	149.972	0	0
CG10467-PA	1095	913.76	475	4.47872
CG10469-PA	804	622.76	31	0.428878
CG13295-PA	1458	1276.76	210	1.41711
CG10472-PA	873	691.76	40	0.498193
Jon65Ai-PA	789	607.76	0	0
Jon65Ai-PB	789	607.76	0	0
CG10477-PA	819	637.76	0	0
CG10477-PB	819	637.76	0	0
alphaKap4-PA	1329	1147.76	0	0
CG10479-PA	1137	955.76	28.5275	0.257162
CG10479-PB	1140	958.76	67.4725	0.606331
Rcc1-PA	1644	1462.76	36.3333	0.214005
Rcc1-PB	1644	1462.76	36.3333	0.214005
Rcc1-PC	1644	1462.76	36.3333	0.214005
CG10483-PA	2016	1834.76	56.4525	0.265092
CG10483-PB	1821	1639.76	3.18575	0.0167388
CG10486-PB	2121	1939.76	123.932	0.550462
CG10486-PC	984	802.76	8.06829	0.0865942
CG32413-PB	999	817.76	1730	18.2269
QC-PA	1023	841.76	114	1.16683
PolE2-PA	1578	1396.76	1	0.00616838
Sras-PA	909	727.76	121	1.43248
bc10-PA	240	85.1171	88	8.90755
l(3)psg2-PA	5790	5608.76	533	0.818753
Alp9-PA	1554	1372.76	1	0.00627622
Alp9-PB	1554	1372.76	1	0.00627622
mthl2-PB	1557	1375.76	3	0.0187876
Blimp-1-PA	3612	3430.76	86.2837	0.216686
Blimp-1-PB	3651	3469.76	47.9326	0.119021
Blimp-1-PC	3651	3469.76	47.9326	0.119021
Blimp-1-PD	3612	3430.76	86.2837	0.216686
Blimp-1-PE	3612	3430.76	86.2837	0.216686
Blimp-1-PF	3612	3430.76	86.2837	0.216686
lin-28-PA	588	407.088	379	8.02127
Usp47-PA	4671	4489.76	1911.47	3.66807
Usp47-PB	4671	4489.76	1911.47	3.66807
Usp47-PD	4617	4435.76	892.056	1.73267
Txl-PA	864	682.76	929	11.723
kri-PA	786	604.76	557.856	7.94752
kri-PB	786	604.76	76.288	1.08684
kri-PC	786	604.76	557.856	7.94752
mad2-PA	624	443	5	0.0972431
Tektin-C-PA	1266	1084.76	0.666667	0.00529502
Tektin-C-PC	1266	1084.76	0.666667	0.00529502
Tektin-C-PD	1266	1084.76	0.666667	0.00529502
