target_id	length	eff_length	est_counts	tpm
FBtr0309985	1374	1231.5	0	0
FBtr0344302	1350	1207.5	1	0.0109946
FBtr0473372	1396	1253.5	0	0
FBtr0345149	1142	999.497	84.8355	1.12683
FBtr0309986	576	433.497	19.1645	0.586917
FBtr0345148	971	828.497	0	0
FBtr0309990	743	600.497	133	2.94039
FBtr0309989	704	561.497	144	3.4047
FBtr0309988	356	215.26	1824	112.493
FBtr0309987	339	198.921	842	56.1947
FBtr0309991	687	544.497	6	0.146292
FBtr0309993	800	657.497	1	0.0201916
FBtr0309994	1117	974.497	19	0.258844
FBtr0310011	551	408.497	0	0
FBtr0310012	617	474.497	4	0.111916
FBtr0310013	1860	1717.5	5	0.038649
FBtr0310042	500	357.497	2	0.0742714
FBtr0310043	897	754.497	0	0
FBtr0310085	1283	1140.5	0	0
FBtr0310084	598	455.497	0	0
FBtr0343219	499	356.497	0	0
FBtr0310101	795	652.497	1	0.0203463
FBtr0310102	10400	10257.5	0	0
FBtr0310103	8806	8663.5	140	0.214536
FBtr0310104	921	778.497	2	0.0341065
FBtr0310105	1097	954.497	0	0
FBtr0310106	1354	1211.5	2	0.0219165
FBtr0310107	1368	1225.5	0	0
FBtr0310108	3445	3302.5	0	0
FBtr0310109	2168	2025.5	1782	11.6799
FBtr0310111	528	385.497	0	0
FBtr0310112	1380	1237.5	4.08439	0.0438175
FBtr0310113	745	602.497	0	0
FBtr0310349	1528	1385.5	1051	10.0707
FBtr0310348	492	349.533	309	11.7364
FBtr0344212	3635	3492.5	0	0
FBtr0344213	1150	1007.5	1	0.0131771
FBtr0310479	655	512.497	2	0.0518087
FBtr0310481	1087	944.497	10	0.140561
FBtr0310484	416	274.017	13	0.62984
FBtr0310485	1241	1098.5	23	0.277967
FBtr0310486	1173	1030.5	0	0
FBtr0310488	308	169.46	1	0.0783426
FBtr0347241	699	556.497	0	0
FBtr0309816	812	669.497	1	0.0198297
FBtr0321273	712	569.497	0	0
FBtr0321280	93	14.5632	0	0
FBtr0321299	529	386.497	102	3.50363
FBtr0321301	578	435.497	3	0.0914535
FBtr0321300	533	390.497	0	0
FBtr0329835	763	620.497	707	15.1267
FBtr0329836	701	558.497	154	3.6607
FBtr0343259	561	418.497	816	25.8858
FBtr0329834	647	504.497	0	0
FBtr0329833	566	423.497	0	0
FBtr0329831	452	309.79	3	0.128564
FBtr0344144	812	669.497	0	0
FBtr0329830	658	515.497	0	0
FBtr0329848	286	149.018	0	0
FBtr0329875	1134	991.497	185.648	2.48578
FBtr0336917	572	429.497	8.35216	0.258168
FBtr0329886	953	810.497	0	0
FBtr0345479	451	308.79	0	0
FBtr0329959	458	315.728	0	0
FBtr0343971	1433	1290.5	7	0.0720121
FBtr0330250	682	539.497	2	0.0492159
FBtr0330691	509	366.497	2493	90.3058
FBtr0330688	1219	1076.5	4	0.04933
FBtr0330689	559	416.497	0	0
FBtr0330690	1267	1124.5	1	0.0118061
FBtr0335161	1130	987.497	462.415	6.21671
FBtr0330687	778	635.497	5032.58	105.134
FBtr0331272	1861	1718.5	0.5	0.00386265
FBtr0331273	1861	1718.5	0.5	0.00386265
FBtr0331274	1047	904.497	0	0
FBtr0331275	428	285.906	2	0.0928692
FBtr0332375	1897	1754.5	0	0
FBtr0331296	393	251.461	2	0.10559
FBtr0331283	811	668.497	2	0.0397187
FBtr0331290	780	637.497	1	0.020825
FBtr0331291	794	651.497	1	0.0203775
FBtr0331293	462	319.664	0	0
FBtr0331391	649	506.497	0	0
FBtr0331772	349	208.472	0.307742	0.0195976
FBtr0331773	428	285.906	3.69226	0.171449
FBtr0331959	871	728.497	0	0
FBtr0331957	1952	1809.5	7	0.0513576
FBtr0331986	502	359.497	94	3.47134
FBtr0331988	400	258.282	441	22.6677
FBtr0331987	698	555.497	100	2.38991
FBtr0332010	546	403.497	5	0.164511
FBtr0332012	579	436.497	0	0
FBtr0332013	685	542.497	2	0.0489437
FBtr0332014	820	677.497	6	0.117573
FBtr0332018	524	381.497	5	0.173997
FBtr0343683	1707	1564.5	978.745	8.30537
FBtr0332019	660	517.497	2574.26	66.0401
FBtr0346760	814	671.497	39.9504	0.789843
FBtr0332026	410	268.098	589.05	29.1691
FBtr0332028	875	732.497	0	0
FBtr0332031	1157	1014.5	6111.25	79.9731
FBtr0332032	1182	1039.5	1365.75	17.4426
FBtr0332035	1650	1507.5	2	0.0176132
FBtr0332253	448	305.79	9	0.390736
FBtr0332254	586	443.497	1603	47.9852
FBtr0332257	291	153.552	8	0.691668
FBtr0332208	626	483.497	0	0
FBtr0332211	644	501.497	1	0.0264725
FBtr0346430	719	576.497	0	0
FBtr0332224	470	327.6	5	0.202624
FBtr0332216	807	664.497	1	0.0199789
FBtr0332217	490	347.533	1	0.0382005
FBtr0332221	457	314.728	0	0
FBtr0332223	1704	1561.5	2	0.0170041
FBtr0332226	1398	1255.5	2	0.0211485
FBtr0332227	509	366.497	1223	44.3017
FBtr0343694	537	394.497	119.751	4.02993
FBtr0332231	461	318.728	792.249	32.9994
FBtr0332239	546	403.497	0	0
FBtr0332240	415	273.017	3	0.14588
FBtr0332241	543	400.497	0	0
FBtr0332238	2082	1939.5	1	0.00684503
FBtr0339988	523	380.497	1	0.0348909
FBtr0332258	540	397.497	0	0
FBtr0332269	350	209.409	1026	65.0455
FBtr0332275	470	327.6	0	0
FBtr0332276	313	174.077	2	0.152529
FBtr0332277	243	110.701	0	0
FBtr0332278	759	616.497	9.01741	0.194185
FBtr0332279	1369	1226.5	3.19828	0.034619
FBtr0332280	991	848.497	21.3915	0.334699
FBtr0332281	1140	997.497	0	0
FBtr0332282	1858	1715.5	39	0.301814
FBtr0332283	1836	1693.5	1.48467e-05	1.16389e-07
FBtr0332284	994	851.497	0	0
FBtr0332319	784	641.497	0	0
FBtr0332359	737	594.497	0	0
FBtr0332402	1866	1723.5	1	0.00770289
FBtr0332548	717	574.497	0	0
FBtr0332549	931	788.497	2	0.033674
FBtr0332550	655	512.497	0	0
FBtr0332551	644	501.497	0	0
FBtr0332511	252	118.563	1	0.111973
FBtr0332515	987	844.497	3	0.0471615
FBtr0332516	505	362.497	0	0
FBtr0332517	345	204.596	0	0
FBtr0332518	632	489.497	0	0
FBtr0332519	853	710.497	0	0
FBtr0332524	1305	1162.5	0	0
FBtr0332525	933	790.497	0	0
FBtr0332532	418	276.017	0	0
FBtr0332563	565	422.497	0	0
FBtr0332567	667	524.497	0	0
FBtr0332568	531	388.497	2	0.0683449
FBtr0332584	1659	1516.5	0.000121269	1.06163e-06
FBtr0344829	1645	1502.5	1.99988	0.0176707
FBtr0332596	1241	1098.5	3	0.0362566
FBtr0332601	1832	1689.5	7	0.0550054
FBtr0332780	546	403.497	0	0
FBtr0332781	378	236.829	0	0
FBtr0332783	604	461.497	2	0.0575341
FBtr0332774	2827	2684.5	5	0.024727
FBtr0332784	789	646.497	0	0
FBtr0332776	798	655.497	0	0
FBtr0344956	480	337.567	2.71676	0.106846
FBtr0332778	421	278.962	0	0
FBtr0332779	546	403.497	1.28324	0.0422212
FBtr0332793	514	371.497	2	0.0714724
FBtr0332737	636	493.497	11	0.295919
FBtr0332739	476	333.6	1098	43.6959
FBtr0332740	418	276.017	1.34531	0.0647071
FBtr0332741	538	395.497	3.65469	0.122679
FBtr0332743	626	483.497	0	0
FBtr0332751	754	611.497	1	0.0217105
FBtr0332753	524	381.497	0	0
FBtr0332757	447	304.79	0	0
FBtr0332763	527	384.497	1	0.034528
FBtr0332767	336	196.001	3	0.203202
FBtr0332770	785	642.497	3	0.061989
FBtr0344582	296	158.155	117	9.82127
FBtr0344761	449	306.79	0	0
FBtr0332795	223	94.628	0	0
FBtr0332796	219	91.5651	0	0
FBtr0332794	1042	899.497	3	0.0442778
FBtr0332854	1275	1132.5	3	0.0351681
FBtr0332903	381	239.757	4	0.22149
FBtr0332931	737	594.497	545	12.1706
FBtr0332937	683	540.497	14	0.343874
FBtr0344875	943	800.497	1	0.0165846
FBtr0332951	1001	858.497	12	0.18557
FBtr0332991	2248	2105.5	18	0.113496
FBtr0333069	500	357.497	3	0.111407
FBtr0333014	394	252.435	0	0
FBtr0333104	1258	1115.5	9	0.107112
FBtr0333110	530	387.497	11	0.376867
FBtr0333128	402	260.257	200	10.2022
FBtr0346597	1122	979.497	0	0
FBtr0347495	3947	3804.5	2.21772	0.0077388
FBtr0333130	516	373.497	2.78228	0.0988958
FBtr0333131	748	605.497	538.035	11.7968
FBtr0333132	501	358.497	44.9654	1.66516
FBtr0344583	1321	1178.5	1067	12.0199
FBtr0333133	382	240.733	0	0
FBtr0333143	262	127.466	470	48.9518
FBtr0333150	288	150.849	59	5.19248
FBtr0333246	757	614.497	0	0
FBtr0344027	492	349.533	0	0
FBtr0333244	332	192.119	0	0
FBtr0345782	1241	1098.5	2	0.024171
FBtr0333249	733	590.497	0	0
FBtr0333281	479	336.567	0	0
FBtr0333282	486	343.533	0	0
FBtr0333283	423	280.906	2302	108.795
FBtr0344642	658	515.497	52.0972	1.34169
FBtr0344984	1229	1086.5	1.9028	0.0232503
FBtr0344128	419	277.017	98.9096	4.74019
FBtr0344129	405	263.23	796.09	40.1505
FBtr0333424	363	222.216	171	10.2161
FBtr0333457	751	608.497	11	0.239993
FBtr0333469	864	721.497	6	0.110403
FBtr0333471	1352	1209.5	3	0.0329292
FBtr0333470	904	761.497	2	0.0348679
FBtr0333480	610	467.497	0	0
FBtr0333481	1535	1392.5	12	0.114407
FBtr0333483	383	241.709	0	0
FBtr0333552	2589	2446.5	0	0
FBtr0344584	1098	955.497	8	0.111154
FBtr0344585	1153	1010.5	4	0.052552
FBtr0333615	995	852.497	0	0
FBtr0344586	426	283.906	0	0
FBtr0333623	668	525.497	0	0
FBtr0333703	201	77.7352	0	0
FBtr0333704	1070	927.497	0	0
FBtr0333705	817	674.497	12	0.236192
FBtr0333707	745	602.497	24	0.528835
FBtr0333763	1087	944.497	1	0.0140561
FBtr0333769	1405	1262.5	0	0
FBtr0333770	1595	1452.5	0	0
FBtr0344562	2811	2668.5	15	0.0746258
FBtr0333773	240	108.344	2	0.24507
FBtr0345927	309	170.339	0	0
FBtr0333774	448	305.79	1	0.0434151
FBtr0333775	536	393.497	0	0
FBtr0333776	1494	1351.5	1	0.00982312
FBtr0333868	312	173.095	0	0
FBtr0333905	245	112.476	0	0
FBtr0333900	706	563.497	0	0
FBtr0333906	378	236.829	215	12.0523
FBtr0333936	840	697.497	29	0.551976
FBtr0333938	518	375.497	4	0.141422
FBtr0333950	853	710.497	2	0.0373708
FBtr0333965	634	491.497	3	0.0810335
FBtr0333968	952	809.497	714	11.7097
FBtr0333966	1712	1569.5	1	0.0084587
FBtr0334045	543	400.497	2	0.0662971
FBtr0334050	1000	857.497	346	5.35683
FBtr0334049	300	161.829	484	39.7057
FBtr0334051	506	363.497	1	0.0365227
FBtr0334058	601	458.497	1	0.0289553
FBtr0334095	670	527.497	1	0.0251677
FBtr0334097	953	810.497	45	0.737098
FBtr0334101	471	328.6	1	0.0404014
FBtr0344637	539	396.497	0	0
FBtr0334106	389	247.611	0	0
FBtr0334107	353	212.303	3029	189.412
FBtr0334112	252	118.563	11	1.23171
FBtr0334321	885	742.497	1	0.0178801
FBtr0334323	601	458.497	11	0.318508
FBtr0334324	6412	6269.5	0	0
FBtr0472591	300	161.829	2.70383	0.221814
FBtr0472592	469	326.6	2.29617	0.0933364
FBtr0334330	820	677.497	0	0
FBtr0334338	454	311.759	0	0
FBtr0334340	500	357.497	1	0.0371357
FBtr0334476	1652	1509.5	0	0
FBtr0334481	2654	2511.5	0	0
FBtr0334466	301	162.763	0	0
FBtr0334480	559	416.497	3	0.0956254
FBtr0344970	5379	5236.5	33.4212	0.0847317
FBtr0334490	1932	1789.5	48.5788	0.360396
FBtr0344192	753	610.497	0.00572217	0.000124435
FBtr0334620	750	607.497	0.994278	0.0217284
FBtr0334621	461	318.728	0	0
FBtr0334623	670	527.497	3	0.0755032
FBtr0334624	698	555.497	0	0
FBtr0344588	774	631.497	2	0.0420458
FBtr0334665	939	796.497	0	0
FBtr0334679	721	578.497	0	0
FBtr0334680	618	475.497	2	0.0558401
FBtr0334683	1602	1459.5	0	0
FBtr0334690	851	708.497	1	0.0187381
FBtr0334693	1383	1240.5	0	0
FBtr0334697	702	559.497	2	0.0474566
FBtr0334738	1001	858.497	43	0.664958
FBtr0334737	2481	2338.5	1	0.00567711
FBtr0334704	302	163.73	3	0.243253
FBtr0334708	712	569.497	0	0
FBtr0334709	1042	899.497	4	0.059037
FBtr0334721	531	388.497	1	0.0341725
FBtr0334722	529	386.497	0	0
FBtr0334726	980	837.497	1	0.0158519
FBtr0334727	1848	1705.5	1	0.00778419
FBtr0334744	1155	1012.5	307	4.0254
FBtr0334745	382	240.733	4536	250.151
FBtr0334771	650	507.497	0	0
FBtr0306339	1825	1682.5	90.0032	0.710179
FBtr0309897	2737	2594.5	0	0
FBtr0306338	1733	1590.5	1720.13	14.3579
FBtr0306340	2841	2698.5	0	0
FBtr0336887	1800	1657.5	0	0
FBtr0336888	1840	1697.5	0	0
FBtr0336889	1705	1562.5	0	0
FBtr0336890	1723	1580.5	0	0
FBtr0336891	1678	1535.5	0	0
FBtr0336892	2625	2482.5	2.01402	0.0107706
FBtr0336893	1702	1559.5	0	0
FBtr0336894	1816	1673.5	28.8561	0.228916
FBtr0334775	2749	2606.5	0	0
FBtr0334776	1520	1377.5	180	1.73479
FBtr0334780	1006	863.497	20	0.307492
FBtr0334784	437	294.79	0	0
FBtr0334785	502	359.497	0	0
FBtr0334786	552	409.497	0	0
FBtr0342950	1187	1044.5	0	0
FBtr0334788	666	523.497	0	0
FBtr0334789	1071	928.497	0	0
FBtr0334793	462	319.664	0	0
FBtr0334798	325	185.385	3	0.214838
FBtr0334815	1175	1032.5	1	0.0128581
FBtr0334816	425	282.906	0	0
FBtr0334819	1166	1023.5	1	0.0129711
FBtr0334811	1082	939.497	13	0.183701
FBtr0334812	996	853.497	0	0
FBtr0334803	715	572.497	7	0.162326
FBtr0334804	1003	860.497	0.000193121	2.97951e-06
FBtr0334805	996	853.497	0.999807	0.0155517
FBtr0334806	1351	1208.5	0	0
FBtr0334809	618	475.497	1	0.0279201
FBtr0334802	351	210.388	3	0.189306
FBtr0334828	403	261.257	1	0.0508156
FBtr0334827	684	541.497	1	0.024517
FBtr0334825	819	676.497	0	0
FBtr0334830	511	368.497	0	0
FBtr0334831	811	668.497	0	0
FBtr0334834	566	423.497	0	0
FBtr0334839	1094	951.497	2	0.0279053
FBtr0334840	471	328.6	0	0
FBtr0334845	404	262.257	1	0.0506219
FBtr0334864	1486	1343.5	0	0
FBtr0334882	403	261.257	0	0
FBtr0334878	1122	979.497	0	0
FBtr0334914	351	210.388	0	0
FBtr0334932	366	225.037	0	0
FBtr0334944	534	391.497	4	0.135642
FBtr0334945	442	299.79	4	0.177136
FBtr0334954	776	633.497	4	0.0838262
FBtr0334962	546	403.497	0	0
FBtr0345276	532	389.497	0	0
FBtr0343102	549	406.497	8.39211	0.27408
FBtr0334963	558	415.497	0	0
FBtr0334987	332	192.119	0	0
FBtr0335001	249	115.921	4	0.458102
FBtr0334999	801	658.497	17	0.342736
FBtr0335017	1154	1011.5	0	0
FBtr0344303	1093	950.497	0	0
FBtr0335018	380	238.781	15	0.833981
FBtr0335050	223	94.628	1	0.140296
FBtr0335051	1140	997.497	0	0
FBtr0335121	622	479.497	3	0.0830614
FBtr0335124	706	563.497	0	0
FBtr0335168	571	428.497	7	0.216877
FBtr0335165	340	199.881	0	0
FBtr0335164	794	651.497	56	1.14114
FBtr0335158	676	533.497	12	0.298616
FBtr0335185	2541	2398.5	3	0.0166053
FBtr0335189	428	285.906	0.5	0.0232173
FBtr0335188	428	285.906	0.5	0.0232173
FBtr0335191	2095	1952.5	20	0.135989
FBtr0335193	282	145.275	0	0
FBtr0335192	267	131.724	0	0
FBtr0335255	371	229.922	35	2.02093
FBtr0335264	1602	1459.5	3	0.0272887
FBtr0335265	849	706.497	0	0
FBtr0335267	350	209.409	0	0
FBtr0335268	231	100.895	0	0
FBtr0335277	321	181.607	39	2.85099
FBtr0335288	569	426.497	1	0.0311278
FBtr0335287	1001	858.497	28	0.432996
FBtr0335425	1153	1010.5	73	0.959074
FBtr0335428	875	732.497	3	0.0543725
FBtr0335437	539	396.497	0	0
FBtr0335442	764	621.497	1	0.0213612
FBtr0335446	1239	1096.5	0	0
FBtr0335457	493	350.533	8	0.302988
FBtr0335469	813	670.497	0	0
FBtr0335477	677	534.497	2	0.0496763
FBtr0335470	1071	928.497	0	0
FBtr0335500	381	239.757	0	0
FBtr0335483	492	349.533	2	0.0759638
FBtr0335490	559	416.497	0	0
FBtr0335493	631	488.497	0	0
FBtr0335496	1318	1175.5	0	0
FBtr0335498	422	279.962	1215	57.6159
FBtr0334810	3405	3262.5	4	0.016277
FBtr0336465	1743	1600.5	1	0.00829487
FBtr0336464	413	271.044	3	0.146942
FBtr0336463	634	491.497	1	0.0270112
FBtr0336488	535	392.497	0	0
FBtr0336521	529	386.497	0	0
FBtr0336522	587	444.497	4	0.119469
FBtr0336657	599	456.497	0	0
FBtr0336660	1229	1086.5	0	0
FBtr0336661	550	407.497	0	0
FBtr0336735	484	341.533	0	0
FBtr0336742	808	665.497	0	0
FBtr0336743	812	669.497	0	0
FBtr0336744	700	557.497	3	0.0714402
FBtr0344617	801	658.497	1	0.0201609
FBtr0336875	701	558.497	0	0
FBtr0344589	882	739.497	1682	30.1963
FBtr0336791	583	440.497	3.02712	0.0912326
FBtr0336792	604	461.497	0	0
FBtr0345277	587	444.497	2.97288	0.0887919
FBtr0336796	744	601.497	2	0.0441429
FBtr0336795	931	788.497	0	0
FBtr0344590	951	808.497	0	0
FBtr0344591	918	775.497	0	0
FBtr0344592	923	780.497	8	0.136076
FBtr0336803	1978	1835.5	4	0.0289315
FBtr0336852	330	190.177	0	0
FBtr0336849	3138	2995.5	0	0
FBtr0336865	521	378.497	5	0.175377
FBtr0336839	790	647.497	0	0
FBtr0336845	476	333.6	0	0
FBtr0336836	727	584.497	0	0
FBtr0336837	502	359.497	0	0
FBtr0336826	911	768.497	11	0.190027
FBtr0336827	1099	956.497	3	0.0416392
FBtr0336815	669	526.497	1	0.0252155
FBtr0336821	1909	1766.5	2	0.0150308
FBtr0336816	588	445.497	0	0
FBtr0336807	1148	1005.5	0	0
FBtr0336808	1010	867.497	0	0
FBtr0336858	919	776.497	12	0.205166
FBtr0336854	757	614.497	204	4.40732
FBtr0336856	273	137.236	1	0.0967381
FBtr0336881	300	161.829	484	39.7057
FBtr0336910	1199	1056.5	4	0.0502639
FBtr0344614	432	289.819	1	0.0458075
FBtr0336914	500	357.497	0	0
FBtr0344615	801	658.497	0	0
FBtr0344698	1167	1024.5	4	0.0518339
FBtr0346953	2308	2165.5	0	0
FBtr0346709	1987	1844.5	1	0.00719758
FBtr0336931	1204	1061.5	0	0
FBtr0336932	1200	1057.5	0	0
FBtr0336933	495	352.533	11	0.414245
FBtr0336934	2695	2552.5	0	0
FBtr0336938	236	105.006	0	0
FBtr0336982	501	358.497	0	0
FBtr0336980	300	161.829	0	0
FBtr0344610	1546	1403.5	1	0.00945917
FBtr0344021	552	409.497	0	0
FBtr0336992	537	394.497	0	0
FBtr0336991	541	398.497	2	0.0666299
FBtr0336987	904	761.497	0	0
FBtr0336988	754	611.497	8	0.173684
FBtr0336984	400	258.282	0	0
FBtr0336986	552	409.497	1	0.03242
FBtr0336985	1190	1047.5	2	0.0253479
FBtr0337005	715	572.497	0	0
FBtr0337070	440	297.79	4	0.178326
FBtr0337068	565	422.497	0	0
FBtr0337076	1853	1710.5	0	0
FBtr0344593	657	514.497	2	0.0516073
FBtr0337078	976	833.497	0	0
FBtr0337083	645	502.497	0	0
FBtr0337084	423	280.906	747.978	35.3503
FBtr0337085	401	259.257	1175.02	60.1701
FBtr0337086	291	153.552	146	12.6229
FBtr0337092	289	151.74	215	18.8106
FBtr0337090	557	414.497	3	0.0960868
FBtr0337089	594	451.497	0	0
FBtr0337098	1271	1128.5	0	0
FBtr0337099	879	736.497	6	0.108154
FBtr0339083	494	351.533	0	0
FBtr0339169	487	344.533	1	0.0385331
FBtr0339172	620	477.497	0	0
FBtr0339178	713	570.497	0	0
FBtr0339184	554	411.497	459	14.8085
FBtr0339186	470	327.6	0	0
FBtr0339187	575	432.497	0	0
FBtr0339191	897	754.497	259	4.55729
FBtr0344338	846	703.497	1	0.0188713
FBtr0339196	263	128.332	0	0
FBtr0339228	904	761.497	7	0.122038
FBtr0339230	691	548.497	2	0.0484083
FBtr0339231	205	80.9319	0	0
FBtr0339229	903	760.497	10	0.174569
FBtr0345311	1001	858.497	0	0
FBtr0339798	744	601.497	387.175	8.54552
FBtr0306294	701	558.497	4609.52	109.572
FBtr0345642	869	726.497	52.3078	0.955866
FBtr0304128	2306	2163.5	0	0
FBtr0339301	372	230.899	0	0
FBtr0339304	901	758.497	0	0
FBtr0339305	801	658.497	56	1.12901
FBtr0339311	1501	1358.5	0	0
FBtr0339314	422	279.962	0	0
FBtr0339340	332	192.119	0	0
FBtr0339339	436	293.79	2	0.0903768
FBtr0339347	747	604.497	1	0.0219619
FBtr0339348	651	508.497	0	0
FBtr0339355	603	460.497	2	0.057659
FBtr0339358	1192	1049.5	0	0
FBtr0339365	515	372.497	0	0
FBtr0339366	1101	958.497	3	0.0415523
FBtr0339353	232	101.72	0	0
FBtr0339323	919	776.497	5	0.0854859
FBtr0339324	927	784.497	0	0
FBtr0339325	2073	1930.5	0	0
FBtr0339329	823	680.497	2	0.0390183
FBtr0339404	1487	1344.5	0	0
FBtr0339405	401	259.257	0	0
FBtr0339421	403	261.257	1	0.0508156
FBtr0344611	1103	960.497	4	0.0552877
FBtr0339415	353	212.303	0	0
FBtr0339414	299	160.911	0	0
FBtr0344612	1523	1380.5	0	0
FBtr0339469	313	174.077	0	0
FBtr0339468	299	160.911	0	0
FBtr0339470	497	354.497	4	0.1498
FBtr0339553	576	433.497	1	0.0306251
FBtr0339554	1222	1079.5	1	0.0122982
FBtr0339556	801	658.497	0	0
FBtr0339566	300	161.829	0	0
FBtr0339568	427	284.906	0	0
FBtr0339569	1035	892.497	5	0.0743751
FBtr0339570	1324	1181.5	0	0
FBtr0339573	334	194.1	844	57.7274
FBtr0339584	553	410.497	0	0
FBtr0339587	601	458.497	1	0.0289553
FBtr0339586	301	162.763	28	2.28385
FBtr0339632	262	127.466	1	0.104153
FBtr0339604	1360	1217.5	0	0
FBtr0339605	957	814.497	0	0
FBtr0339608	465	322.6	0	0
FBtr0339609	411	269.098	0	0
FBtr0344484	873	730.497	0	0
FBtr0339611	1085	942.497	3	0.0422577
FBtr0339613	550	407.497	1	0.0325791
FBtr0339618	644	501.497	0	0
FBtr0339615	540	397.497	0	0
FBtr0339620	605	462.497	16	0.459277
FBtr0339662	790	647.497	0	0
FBtr0339721	417	275.017	0	0
FBtr0339726	1241	1098.5	2	0.024171
FBtr0345278	1245	1102.5	0	0
FBtr0339727	409	267.098	0	0
FBtr0339733	366	225.037	0	0
FBtr0339732	521	378.497	0	0
FBtr0339730	701	558.497	560	13.3116
FBtr0339729	503	360.497	99	3.64584
FBtr0344485	853	710.497	2	0.0373708
FBtr0339737	629	486.497	10	0.272888
FBtr0339739	613	470.497	8	0.225734
FBtr0339753	1002	859.497	3	0.0463384
FBtr0339754	1568	1425.5	9	0.0838186
FBtr0339794	647	504.497	458	12.0523
FBtr0339795	414	272.017	39	1.90341
FBtr0344757	1938	1795.5	0	0
FBtr0339803	721	578.497	1	0.022949
FBtr0339804	544	401.497	0	0
FBtr0339805	811	668.497	0	0
FBtr0339806	3575	3432.5	0	0
FBtr0339807	1504	1361.5	0	0
FBtr0339809	913	770.497	0	0
FBtr0339811	334	194.1	0	0
FBtr0339810	471	328.6	3	0.121204
FBtr0339821	2133	1990.5	0	0
FBtr0339822	1949	1806.5	0	0
FBtr0339823	2428	2285.5	0	0
FBtr0339831	482	339.567	5	0.195483
FBtr0339926	632	489.497	3	0.0813646
FBtr0339927	562	419.497	1	0.0316472
FBtr0339929	560	417.497	0	0
FBtr0339943	2633	2490.5	0	0
FBtr0339944	1591	1448.5	1	0.0091653
FBtr0339952	1178	1035.5	2	0.0256416
FBtr0339963	1394	1251.5	0	0
FBtr0347284	1558	1415.5	24	0.225095
FBtr0339989	508	365.497	0	0
FBtr0340008	5482	5339.5	137.478	0.341819
FBtr0340009	4292	4149.5	888.522	2.84274
FBtr0340010	801	658.497	0	0
FBtr0344759	2774	2631.5	0	0
FBtr0344760	2834	2691.5	0	0
FBtr0340012	801	658.497	0	0
FBtr0340058	582	439.497	0	0
FBtr0340074	1374	1231.5	1	0.0107803
FBtr0340075	600	457.497	0	0
FBtr0340076	2301	2158.5	0	0
FBtr0340078	470	327.6	3	0.121574
FBtr0340079	466	323.6	0	0
FBtr0340080	1101	958.497	1	0.0138508
FBtr0340110	580	437.497	1	0.0303451
FBtr0340111	480	337.567	4	0.157313
FBtr0340117	427	284.906	0	0
FBtr0340118	497	354.497	2	0.0748999
FBtr0340128	559	416.497	4	0.127501
FBtr0340129	500	357.497	3	0.111407
FBtr0340130	300	161.829	70310	5768
FBtr0340132	3209	3066.5	34.36	0.148756
FBtr0344891	3219	3076.5	5.64001	0.0243382
FBtr0340174	933	790.497	16.3276	0.274211
FBtr0340175	552	409.497	1	0.03242
FBtr0340180	496	353.497	17	0.63845
FBtr0340181	762	619.497	5	0.107151
FBtr0340184	1060	917.497	3	0.0434091
FBtr0340185	821	678.497	0	0
FBtr0340186	562	419.497	0	0
FBtr0340193	393	251.461	0	0
FBtr0340194	902	759.497	1	0.0174799
FBtr0340245	633	490.497	0	0
FBtr0340236	603	460.497	313	9.02364
FBtr0340249	452	309.79	2	0.0857091
FBtr0340255	230	100.026	0	0
FBtr0340256	289	151.74	0	0
FBtr0344799	468	325.6	0	0
FBtr0340253	796	653.497	7	0.142206
FBtr0340252	593	450.497	2	0.0589389
FBtr0340257	813	670.497	0	0
FBtr0340264	624	481.497	0	0
FBtr0345754	1462	1319.5	0	0
FBtr0347027	1895	1752.5	0	0
FBtr0340275	281	144.394	0	0
FBtr0340282	831	688.497	159	3.06591
FBtr0340284	751	608.497	2	0.0436351
FBtr0340285	601	458.497	0	0
FBtr0340334	637	494.497	3	0.0805419
FBtr0340330	500	357.497	0	0
FBtr0340345	707	564.497	0	0
FBtr0340432	393	251.461	0	0
FBtr0340435	802	659.497	46	0.925996
FBtr0340436	744	601.497	1	0.0220714
FBtr0340439	475	332.6	0	0
FBtr0340472	789	646.497	0	0
FBtr0340499	1232	1089.5	0	0
FBtr0340500	1169	1026.5	2	0.0258664
FBtr0340501	1305	1162.5	2	0.0228403
FBtr0340502	601	458.497	0	0
FBtr0340503	809	666.497	3	0.0597568
FBtr0340505	1105	962.497	0	0
FBtr0340504	501	358.497	0	0
FBtr0340506	601	458.497	0	0
FBtr0340507	751	608.497	0	0
FBtr0340509	714	571.497	0	0
FBtr0340508	301	162.763	0	0
FBtr0340510	1051	908.497	0	0
FBtr0340511	721	578.497	0	0
FBtr0340512	556	413.497	0	0
FBtr0340515	474	331.6	34	1.36122
FBtr0340514	401	259.257	0	0
FBtr0340516	448	305.79	4.50612e-08	1.95634e-09
FBtr0340517	443	300.79	1.41318	0.0623732
FBtr0340518	901	758.497	0	0
FBtr0340519	246	113.345	0	0
FBtr0340520	690	547.497	3	0.0727451
FBtr0340521	831	688.497	2	0.0385649
FBtr0340522	620	477.497	0	0
FBtr0340523	201	77.7352	0	0
FBtr0340524	308	169.46	520	40.7382
FBtr0340525	501	358.497	0	0
FBtr0340526	501	358.497	0	0
FBtr0340527	727	584.497	0	0
FBtr0340528	415	273.017	0	0
